date_recorded,clip_num,id,annotation_providing_instrument,action,action_taking_instrument,start,clip_duration,performer_id
03-24-2026,Clip1,03-24-2026-Clip1,trombone,initiation,guitar,6:05.184,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,agreement,trombone,6:05.571,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,initiation,trombone,6:36.234,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,agreement,guitar,6:40.989,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,initiation,guitar,6:52.507,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,agreement,trombone,6:54.561,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,initiation,guitar,7:26.561,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,agreement,trombone,7:28.327,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,initiation,guitar,8:15.000,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,agreement,trombone,8:18.959,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,initiation,trombone,8:53.386,564.7333333333333,4
03-24-2026,Clip1,03-24-2026-Clip1,trombone,agreement,guitar,9:07.142,564.7333333333333,4
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,trombone,0:01.895,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,guitar,0:22.500,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,2:05.095,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,2:07.630,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,trombone,2:35.500,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,guitar,2:36.675,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,4:07.685,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,4:11.805,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,4:40.540,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,4:44.880,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,6:52.570,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,7:07.815,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,trombone,7:45.995,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,guitar,7:58.135,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,8:15.195,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,8:19.015,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,trombone,8:53.735,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,9:07.355,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,9:09.190,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,10:02.494,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,10:04.450,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,trombone,10:46.667,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,guitar,10:49.999,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,initiation,guitar,13:22.212,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,guitar,agreement,trombone,13:47.478,1119.9333333333334,1
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,trombone,0:01.500,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,guitar,0:09.500,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,0:21.238,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,0:27.801,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,trombone,2:03.324,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,guitar,2:07.019,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,2:37.175,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,2:39.885,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,trombone,3:47.001,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,guitar,3:52.410,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,4:58.357,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,5:00.397,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,6:09.526,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,6:16.719,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,6:40.359,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,6:45.582,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,7:26.782,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,7:29.305,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,9:14.986,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,9:19.072,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,9:31.328,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,9:37.075,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,trombone,9:53.193,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,guitar,9:55.478,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,10:58.019,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,11:06.538,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,13:21.220,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,13:44.826,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,13:47.461,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,16:47.495,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,16:54.101,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,guitar,17:05.084,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,trombone,17:08.715,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,initiation,trombone,18:07.532,1119.9333333333334,4
03-24-2026,Clip2,03-24-2026-Clip2,trombone,agreement,guitar,18:09.159,1119.9333333333334,4
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,0:00.510,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,0:03.095,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,guitar,0:45.465,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,trombone,0:47.250,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,1:22.895,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,1:24.625,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,2:02.680,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,2:05.620,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,guitar,2:28.090,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,2:31.655,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,2:42.705,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,4:02.495,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,4:03.480,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,guitar,5:00.940,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,trombone,5:02.220,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,guitar,5:13.235,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,trombone,5:14.945,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,6:06.560,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,6:09.135,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,initiation,trombone,6:42.785,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,guitar,agreement,guitar,6:50.105,499.3833333333333,1
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,trombone,0:00.346,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,guitar,0:03.061,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,1:20.270,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,trombone,1:22.807,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,2:00.755,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,trombone,2:02.564,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,3:48.445,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,trombone,3:49.233,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,trombone,3:51.799,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,trombone,3:57.320,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,guitar,3:59.799,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,4:23.804,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,trombone,4:24.268,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,5:00.875,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,trombone,5:02.124,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,trombone,6:04.765,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,guitar,6:06.535,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,6:35.800,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,trombone,6:38.609,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,initiation,guitar,8:00.376,499.3833333333333,4
03-24-2026,Clip3,03-24-2026-Clip3,trombone,agreement,trombone,8:06.198,499.3833333333333,4
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,guitar,0:00.325,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,trombone,0:22.810,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,trombone,2:17.205,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,guitar,2:18.215,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,trombone,2:47.515,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,guitar,2:48.795,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,guitar,5:43.870,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,trombone,5:48.895,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,trombone,6:33.490,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,guitar,6:56.815,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,guitar,8:52.455,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,trombone,8:58.780,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,guitar,10:32.935,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,trombone,10:58.225,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,trombone,12:12.445,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,guitar,12:19.445,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,initiation,trombone,13:13.150,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,guitar,agreement,guitar,13:14.980,811.4,1
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,guitar,0:00.000,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,trombone,0:22.718,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,guitar,1:05.923,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,trombone,1:11.128,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,trombone,2:16.923,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,guitar,2:18.023,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,trombone,3:22.864,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,guitar,3:24.945,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,guitar,4:07.947,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,trombone,4:10.522,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,guitar,5:43.807,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,trombone,5:48.937,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,trombone,6:56.500,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,guitar,6:59.970,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,trombone,8:21.011,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,guitar,8:25.919,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,guitar,8:52.363,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,trombone,8:58.746,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,guitar,10:53.803,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,trombone,10:58.138,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,trombone,12:12.408,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,guitar,12:19.312,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,initiation,trombone,13:12.971,811.4,4
03-24-2026,Clip4,03-24-2026-Clip4,trombone,agreement,guitar,13:14.738,811.4,4
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,trombone,0:00.795,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,guitar,0:10.260,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,0:43.760,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,0:45.850,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,1:07.445,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,1:14.795,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,trombone,1:20.385,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,guitar,1:22.735,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,1:49.685,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,trombone,2:15.705,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,2:24.265,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,2:26.030,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,trombone,2:44.755,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,guitar,2:45.845,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,trombone,2:59.400,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,guitar,3:04.730,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,6:15.515,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,6:16.980,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,6:45.405,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,6:47.910,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,8:32.760,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,8:40.585,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,9:02.335,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,9:10.460,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,9:12.565,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,9:47.915,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,9:52.100,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,initiation,guitar,10:36.635,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,guitar,agreement,trombone,10:38.805,676.3333333333334,1
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,trombone,0:00.500,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,guitar,0:10.116,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,1:06.943,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,1:14.586,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,1:49.531,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,1:49.654,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,2:24.199,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,2:25.975,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,trombone,2:41.665,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,guitar,2:43.651,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,trombone,2:59.186,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,guitar,3:04.727,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,3:30.555,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,3:33.469,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,5:00.603,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,5:00.921,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,trombone,6:11.529,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,guitar,6:13.298,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,6:45.440,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,6:47.702,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,7:45.750,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,7:53.124,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,8:32.515,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,8:41.717,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,9:08.232,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,9:12.331,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,9:47.726,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,9:51.711,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,initiation,guitar,10:36.394,676.3333333333334,4
03-24-2026,Clip5,03-24-2026-Clip5,trombone,agreement,trombone,10:38.597,676.3333333333334,4
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trombone,0:00.334,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trumpet,0:01.922,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trumpet,0:16.983,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trombone,0:21.194,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trombone,0:27.830,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trumpet,0:33.052,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trumpet,0:58.422,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trombone,1:03.302,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trumpet,1:59.215,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trombone,2:01.808,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trumpet,3:09.588,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trombone,3:18.629,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trombone,4:21.260,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trumpet,5:15.814,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trumpet,6:27.985,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,initiation,trombone,6:47.907,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trombone,agreement,trumpet,6:52.469,485.6,2
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,0:00.387,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trumpet,0:02.790,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trumpet,0:16.488,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trombone,0:20.045,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,0:27.917,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trumpet,0:32.944,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trumpet,0:58.255,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trombone,1:03.249,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,1:58.175,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trumpet,1:58.758,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trumpet,2:39.293,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,2:42.572,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trumpet,3:09.094,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trombone,3:17.280,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trumpet,4:12.301,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,4:21.175,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trumpet,5:15.606,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,6:50.819,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,initiation,trombone,7:36.920,485.6,5
03-25-2026,Clip1,03-25-2026-Clip1,trumpet,agreement,trumpet,7:41.453,485.6,5
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trombone,0:01.000,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trumpet,0:03.151,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trombone,0:05.047,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trumpet,0:57.223,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trombone,1:02.633,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trumpet,1:30.882,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trombone,1:32.376,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trombone,2:17.229,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trumpet,2:21.942,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trombone,2:56.045,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trumpet,3:03.549,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trumpet,4:33.940,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trombone,4:35.044,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trombone,4:50.828,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trumpet,5:34.331,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trombone,5:36.650,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trumpet,6:37.355,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trombone,6:57.154,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,initiation,trombone,9:21.495,634.3833333333333,2
03-25-2026,Clip2,03-25-2026-Clip2,trombone,agreement,trumpet,9:23.280,634.3833333333333,2
